title,count,comment_text,vote,reply,date
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"这技能被觉醒了？
对的，冷却也减少了",3,1 reply,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"这满故事是在说什么，怎么明世隐队的人变好了？司空震是坏的???
司空震不算坏人吧
 @jieqi_825 
 我不懂，我都不懂故事了",2,2 replies,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,雲纓好吵~,0,0,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"你隔着给我们看，你打游戏呢。
那你平常去看人家玩什么什么英雄还是玩别的游戏，还不是看人打游戏嘛
 @laik1028 
 我为啥要去看别人玩，还有我看其他主播玩因为他们有解说和搞笑的内容等等，这半点解说都没有，就是这有些画面一直在动，看了很无聊。
 @tanahching72 
 emm我不懂 ，不过标题不都说了吗 而且有字幕有剧情的吧
 @tanahching72 
 不过确实有点无聊的
 @user-cw9yh5cr6v 
 还有啊，现在曝光这剧情。等我们更新完过后，还是这剧情就没新鲜感了呀。
@Tan Ah Ching 你可以选择不要看啊
小屁孩别理他
 @error-li7rk 
 其实你可以直接点他的名字回复他，不需要一个字母一个字母打
 @tanahching72 
 你按进来作甚",5,9 replies,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,沒事的alextan 我們明白,2,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"alex,我的王者账号没中实名认证感谢，真的哭了，以为以后都不能玩了/(ㄒoㄒ)/~~",2,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,如果我是未成年不过海外会被强制下线吗？,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@jiajuntan452 
 應該不會 如果你使用中國的資料的話會觸發到",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@xiiaozii.0224 
 ok 谢谢",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@jiajuntan452 
 不客氣",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@jiajuntan452 
 那你幾歲",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@xiiaozii.0224 
 就差4个月成年 :D",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@jiajuntan452 
 会的我就是以前贪李白皮肤中招",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,不过你还有几个月成年应该不会酱容易中啦,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,QAQ,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,Who,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,老水军了,4,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,以黑暗之力擊碎雷霆。,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,为了追求力量而黑化这个剧情好像在哪里看过,5,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@laik1028 
 邊路惡霸能不強嗎？",2,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"不,明世隐本就是坏的,他在很早就企图控制武则天不过被狄仁杰发现之后换了个身份再创建了“尧天”。",2,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,对啊很卡的感觉，希望官方快点解决,0,,2 years ago (edited)
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,但是估计你只能用夭天和长安的英雄。,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,好像不能选,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,说实话我挺喜欢之前的守护峡谷的,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@user-st1vx9fr4w 
 够刺激",1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,体验服，下赛季才上,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,7天,0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,对的，冷却也减少了,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,司空震不算坏人吧,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@jieqi_825 
 我不懂，我都不懂故事了",0,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,那你平常去看人家玩什么什么英雄还是玩别的游戏，还不是看人打游戏嘛,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@laik1028 
 我为啥要去看别人玩，还有我看其他主播玩因为他们有解说和搞笑的内容等等，这半点解说都没有，就是这有些画面一直在动，看了很无聊。",1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@tanahching72 
 emm我不懂 ，不过标题不都说了吗 而且有字幕有剧情的吧",1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@tanahching72 
 不过确实有点无聊的",1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@user-cw9yh5cr6v 
 还有啊，现在曝光这剧情。等我们更新完过后，还是这剧情就没新鲜感了呀。",2,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,@Tan Ah Ching 你可以选择不要看啊,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,小屁孩别理他,1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@error-li7rk 
 其实你可以直接点他的名字回复他，不需要一个字母一个字母打",1,,2 years ago
不夜长安【最后剧情】剧情展示无旁白! 司空大反派?! 弈星和他拼了!云缨技能大觉醒无处可逃!【王者荣耀】,72,"@tanahching72 
 你按进来作甚",0,,2 years ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,Wow the best,3,0,10 months ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,Cool,2,0,8 months ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,Alessiooooooo,1,0,8 months ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,Similar to yun ying kind of goofy,1,0,10 months ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,"What happened to scum villain?
Censorship banned all BL last year.",1,0,10 months ago
CC Sub Full Game CG | Ji Xiaoman | Honor of Kings S31 Trailer 2023 king of glory,7,Censorship banned all BL last year.,1,,10 months ago
王者荣耀│ 超帅CG动画剪辑，里面有你喜欢的英雄吗？│ Honor Of Kings 燃向,1,"喜欢峡谷剪辑的小伙伴可以看这里！↓↓↓
https://youtube.com/playlist?list=PLOAb11-1xdYPpb7hUrsS-9097ZFb-4GT9
喜欢峡谷团战的小伙伴可以到这个观看更多哦！↓↓↓
https://youtube.com/playlist?list=PLOAb11-1xdYPXRu7HSc4tfdpTxvE7qGU_",0,0,3 years ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,"有那么一群人，一条条的翻着评论，
却从不写下评语，心里藏着许多故事，
只能对自己说，喜怒哀乐都是一个人的事。
你好！路过的陌生人
愿你的深情，不被辜负
愿你的余生，都有人陪。
加油 陌生人！",17,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,宮本武藏，天下無雙！！！！！,7,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,阿通超~級可愛!!,2,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,超愛,5,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,宮本武藏天下無雙,1,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,很好听,5,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,希望把王者榮耀，的信念，勇氣，自信心，,0,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,"️
️
️
️
️
️
️",5,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,啊通！！,1,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,,1,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,beautiful voice,0,0,1 year ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,️,0,0,10 months ago
《与我对望的光》李紫婷 王者荣耀（Honor of Kings）宫本武藏CG《无双》主题曲 | CC歌词,13,宮本武藏  天下無雙,1,0,1 year ago
王者荣耀CG合集,1,沙發,0,0,2 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"澜：女人只会影响我出剑的速度，但是萝莉不会
FBI OPEN UP
什麼劍
FBI open the door
西內!!!!
居然跟我一模一樣呢
MrMrsuperjunior 大宝剑！！
MrMrsuperjunior 
谁能想到这澜是中文海绵宝宝的配音演员
️
️",171,8 replies,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"能不能给每个英雄都做一段CG，总感觉CG做的比游戏还认真
用心做CG,用脚做游戏
(不过游戏还是很好的)
 @MMMeteor 
 emmm
那我想看阿轲的了 
 @Dragon-Lander 
 阿珂的cg以前就有了，找找吧
 @MMMeteor 
 不是中国公司做的吗？
sk y 朋友，你确定是王者荣耀不是mobile legends
挂着老乡情面赚钱是商业很正常的手法。
sk y ？就硬云，这可可豆公司做的有ml毛事
sk y 哪吒公作室是国外的吗？有人科普吗？
冥羽 是中国的公司啊他瞎扯淡",132,11 replies,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"CG最后一幕澜失去意识了
蔡文姬：呜哇…别死呀，我不会开船
此时孙策的船来了
孙策:小兄弟，跟着我吧，我可以给你荣华富贵
澜:好
孙策:来，上我船，小萝莉也来吧？
蔡文姬:嗯嗯
孙策:一往无前的浪。
第二天
孙策:卧槽，我的船啊！
为什么都说我死了......
​
 @user-or7bq4uu3x 
 你的CG动画",78,4 replies,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"孙策：要上我的船吗？你是第100位顾客给你打7折！！
澜：我是鲨鱼我会游泳！",18,0,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"澜并没有死
他买了贤者的庇护",7,0,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"记得那个蔡文姬的6元皮肤吗？我懂她为什么一直去采花了！
还有喜欢看流星雨",27,1 reply,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"要知道澜会不会活过来其实很简单，就看这英雄的人气高不高
有名字的角色不会死，死的都是路人",59,1 reply,3 years ago
